115,E,0.4,0.666666666667,0.333333333333,0.333333333333,0.2,0.466666666667,0.533333333333,0.266666666667,0.266666666667,0.666666666667,0.4,0.533333333333,0.2,0.6,0.6,0.6
434,K,0.2,0.4,0.266666666667,0.266666666667,0.266666666667,0.466666666667,0.6,0.266666666667,0.266666666667,0.466666666667,0.333333333333,0.533333333333,0.266666666667,0.466666666667,0.4,0.6
50,E,0.2,0.333333333333,0.333333333333,0.2,0.133333333333,0.4,0.466666666667,0.0666666666667,0.533333333333,0.733333333333,0.4,0.6,0.133333333333,0.533333333333,0.266666666667,0.533333333333
291,E,0.2,0.4,0.266666666667,0.266666666667,0.2,0.333333333333,0.533333333333,0.2,0.466666666667,0.733333333333,0.533333333333,0.6,0.133333333333,0.533333333333,0.333333333333,0.466666666667
651,K,0.266666666667,0.466666666667,0.466666666667,0.333333333333,0.266666666667,0.2,0.533333333333,0.2,0.466666666667,0.733333333333,0.733333333333,0.733333333333,0.2,0.533333333333,0.2,0.333333333333
636,K,0.466666666667,0.666666666667,0.4,0.333333333333,0.2,0.333333333333,0.533333333333,0.2,0.4,0.6,0.533333333333,0.6,0.333333333333,0.6,0.2,0.466666666667
110,E,0.266666666667,0.466666666667,0.333333333333,0.333333333333,0.2,0.466666666667,0.466666666667,0.4,0.666666666667,0.466666666667,0.466666666667,0.6,0.2,0.533333333333,0.4,0.533333333333
191,E,0.2,0.133333333333,0.2,0.2,0.2,0.466666666667,0.466666666667,0.333333333333,0.466666666667,0.466666666667,0.4,0.6,0.133333333333,0.533333333333,0.333333333333,0.666666666667
309,E,0.133333333333,0.333333333333,0.2,0.266666666667,0.2,0.466666666667,0.466666666667,0.333333333333,0.466666666667,0.466666666667,0.4,0.6,0.133333333333,0.533333333333,0.333333333333,0.666666666667
186,E,0.4,0.6,0.533333333333,0.533333333333,0.533333333333,0.466666666667,0.6,0.333333333333,0.4,0.4,0.533333333333,0.733333333333,0.533333333333,0.6,0.6,0.533333333333
163,E,0.533333333333,0.8,0.333333333333,0.4,0.2,0.533333333333,0.4,0.333333333333,0.466666666667,0.733333333333,0.4,0.6,0.133333333333,0.666666666667,0.533333333333,0.6
718,K,0.4,0.6,0.6,0.466666666667,0.333333333333,0.6,0.4,0.133333333333,0.466666666667,0.666666666667,0.2,0.533333333333,0.266666666667,0.466666666667,0.333333333333,0.666666666667
668,K,0.333333333333,0.6,0.466666666667,0.466666666667,0.266666666667,0.2,0.533333333333,0.2,0.466666666667,0.733333333333,0.666666666667,0.8,0.2,0.533333333333,0.266666666667,0.4
601,K,0.666666666667,0.933333333333,0.6,0.533333333333,0.266666666667,0.533333333333,0.466666666667,0.2,0.466666666667,0.6,0.333333333333,0.466666666667,0.4,0.666666666667,0.266666666667,0.466666666667
462,K,0.4,0.466666666667,0.533333333333,0.333333333333,0.333333333333,0.466666666667,0.533333333333,0.133333333333,0.466666666667,0.666666666667,0.333333333333,0.6,0.266666666667,0.466666666667,0.2,0.466666666667
149,E,0.333333333333,0.6,0.533333333333,0.466666666667,0.333333333333,0.666666666667,0.4,0.133333333333,0.533333333333,0.733333333333,0.266666666667,0.6,0.2,0.533333333333,0.333333333333,0.733333333333
114,E,0.2,0.4,0.266666666667,0.266666666667,0.266666666667,0.533333333333,0.466666666667,0.4,0.2,0.466666666667,0.4,0.666666666667,0.2,0.533333333333,0.466666666667,0.6
