233,A,0.533333333333,0.866666666667,0.466666666667,0.466666666667,0.266666666667,0.733333333333,0.266666666667,0.2,0.133333333333,0.533333333333,0.266666666667,0.666666666667,0.333333333333,0.333333333333,0.266666666667,0.6
620,N,0.533333333333,0.866666666667,0.666666666667,0.466666666667,0.266666666667,0.333333333333,0.6,0.266666666667,0.266666666667,0.866666666667,0.666666666667,0.6,0.4,0.6,0.0,0.6
21,A,0.2,0.6,0.4,0.466666666667,0.2,0.733333333333,0.133333333333,0.2,0.2,0.666666666667,0.133333333333,0.6,0.133333333333,0.4,0.2,0.533333333333
632,N,0.333333333333,0.666666666667,0.4,0.466666666667,0.333333333333,0.6,0.533333333333,0.4,0.333333333333,0.4,0.333333333333,0.266666666667,0.4,0.666666666667,0.2,0.333333333333
234,A,0.133333333333,0.2,0.2,0.133333333333,0.0666666666667,0.6,0.133333333333,0.133333333333,0.0666666666667,0.533333333333,0.133333333333,0.666666666667,0.0666666666667,0.4,0.133333333333,0.533333333333
725,N,0.0666666666667,0.0666666666667,0.133333333333,0.133333333333,0.0666666666667,0.466666666667,0.466666666667,0.733333333333,0.0666666666667,0.333333333333,0.4,0.533333333333,0.266666666667,0.533333333333,0.0,0.533333333333
115,A,0.133333333333,0.4,0.266666666667,0.266666666667,0.0666666666667,0.466666666667,0.333333333333,0.2,0.0666666666667,0.4,0.0,0.533333333333,0.133333333333,0.466666666667,0.0666666666667,0.466666666667
393,N,0.466666666667,0.733333333333,0.4,0.4,0.2,0.333333333333,0.6,0.266666666667,0.4,0.266666666667,0.266666666667,0.666666666667,0.4,0.666666666667,0.133333333333,0.533333333333
598,N,0.333333333333,0.666666666667,0.466666666667,0.333333333333,0.2,0.533333333333,0.466666666667,0.133333333333,0.266666666667,0.8,0.533333333333,0.533333333333,0.333333333333,0.533333333333,0.0,0.533333333333
556,N,0.666666666667,0.933333333333,0.8,0.533333333333,0.333333333333,0.8,0.333333333333,0.2,0.266666666667,0.866666666667,0.0666666666667,0.4,0.4,0.466666666667,0.0,0.533333333333
692,N,0.4,0.6,0.533333333333,0.466666666667,0.333333333333,0.4,0.666666666667,0.133333333333,0.266666666667,0.6,0.533333333333,0.533333333333,0.333333333333,0.533333333333,0.0666666666667,0.533333333333
